Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM,Total,,,
7/4/2015,0,0,0,0,0,,,
8/4/2015,0,0,0,0,0,,,
9/4/2015,0,0,0,0,0,,,
10/4/2015,0,0,0,0,0,,,
11/4/2015,0,0,0,0,0,,,
12/4/2015,0,0,0,0,0,,,
13-04-2015,2.4,0,0,0,2.4,,,
14-04-2015,50.4,3,1,0,54.4,,,
15-04-2015,0,7,2,0,9,,,
16-04-2015,4,0,0,35,39,,,
17-04-2015,0,0,0,0,0,,,
18-04-2015,0,0,0,0,0,,,
19-04-2015,0,0,0,0,0,,,
20-04-2015,0,0,0,0,0,,,
21-04-2015,0,0,0,0,0,,,
22-04-2015,0,0,0,0,0,,,
23-04-2015,0,0,0,0,0,,,
24-04-2015,0,0,0,0,0,,,
25-04-2015,45.4,16,29,32,122.4,,,
26-04-2015,0,0,0,0,0,,,
27-04-2015,0,0,3,0,3,,,
28-04-2015,0,0,0,0,0,,,
29-04-2015,0,0,0,0,0,,,
30-04-2015,0,0,0,0,0,,,
1/5/2015,0,0,0,0,0,,,
2/5/2015,0,0,0,0,0,,,
3/5/2015,25,3,4,0,32,,,
4/5/2015,0,0,0,0,0,,,
5/5/2015,0,0,0,0,0,,,
6/5/2015,0,0,0,0,0,,,
7/5/2015,0,0,0,0,0,,,
8/5/2015,0,0,0,0,0,,,
9/5/2015,0,0,0,0,0,,,
10/5/2015,0,0,0,0,0,,,
11/5/2015,0,0,0,0,0,,,
12/5/2015,0,0,0,0,0,,,
13-05-2015,0,0,3.6,0,3.6,,,
14-05-2015,0,0,3,5,8,,,
15-05-2015,10,0,3,2,15,,,
16-05-2015,3,0,0,0,3,,,
17-05-2015,2,12,4,0,18,,,
18-05-2015,1,0,0,2,3,,,
19-05-2015,0,0,0,0,0,,,
20-05-2015,0,0,0,0,0,,,
21-05-2015,0,0,0,0,0,,,
22-05-2015,0,0,0,0,0,,,
23-05-2015,0,0,0,0,0,,,
24-05-2015,0,0,0,0,0,,,
25-05-2015,0,0,0,0,0,,,
26-05-2015,0,0,0,0,0,,,
27-05-2015,0,0,0,0,0,,,
28-05-2015,0,0,0,0,0,,,
29-05-2015,0,0,0,0,0,,,
30-05-2015,0,0,0,0,0,,,
31-05-2015,0,0,0,0,0,,,
1/6/2015,0,0,0,0,0,,,
2/6/2015,2,0,0,0,2,,,
3/6/2015,12,0,0,0,12,,,
4/6/2015,0,0,0,0,0,,,
5/6/2015,0,0,0,0,0,,,
6/6/2015,6,0,0,0,6,,,
7/6/2015,0,0,8.4,0,8.4,,,
8/6/2015,0,0,0,0,0,,,
9/6/2015,0,0,0,0,0,,,
10/6/2015,26,18,8.2,3,55.2,,,
11/6/2015,0,0,0,0,0,,,
12/6/2015,0,0,0,2,2,,,
13-06-2015,0,0,0,0,0,,,
14-06-2015,0,0,0,0,0,,,
15-06-2015,0,4,12,0,16,,,
16-06-2015,0,0,0,0,0,,,
17-06-2015,3,10,6.6,3,22.6,,,
18-06-2015,0,0,0,2,2,,,
19-06-2015,1,2,2,2,7,,,
20-06-2015,0,2,0,0,2,,,
21-06-2015,12,8,4.2,0,24.2,,,
22-06-2015,0,5,2.2,0,7.2,,,
23-06-2015,0,0,0,0,0,,,
24-06-2015,0,0,0,0,0,,,
25-06-2015,0,0,0,0,0,,,
26-06-2015,0,0,0,0,0,,,
27-06-2015,0,0,0,0,0,,,
28-06-2015,4.4,0,3,3,10.4,,,
29-06-2015,4,0,0,0,4,,,
30-06-2015,5,0,0,0,5,,,
1/7/2015,0,0,5,0,5,,,
2/7/2015,0,0,1,0,1,,,
3/7/2015,3,0,0,0,3,,,
4/7/2015,0,0,0,0,0,,,
5/7/2015,0,0,0,0,0,,,
6/7/2015,0,0,0,0,0,,,
7/7/2015,0,0,0,0,0,,,
8/7/2015,0,0,0,0,0,,,
9/7/2015,0,0,0,0,0,,,
10/7/2015,0,0,0,0,0,,,
11/7/2015,8,12,7,15,42,,,
12/7/2015,0,0,0,0,0,,,
13-07-2015,0,0,0,0,0,,,
14-07-2015,0,0,0,0,0,,,
15-07-2015,5.4,0,0,0,5.4,,,
16-07-2015,0,5,4,0,9,,,
17-07-2015,0,0,0,0,0,,,
18-07-2015,0,0,0,18,18,,,
19-07-2015,8,6,7,45,66,,,
20-07-2015,1.4,3,1,0,5.4,,,
21-07-2015,0,0,0.6,0,0.6,,,
22-07-2015,0,0,1,0,1,,,
23-07-2015,21,29,41,33,124,,,
24-07-2015,31,44,4.2,2,81.2,,,
25-07-2015,15,31,35,0,81,,,
26-07-2015,2,0,5,2,9,,,
27-07-2015,23,11,17,17,68,,,
28-07-2015,10,26,27,0,63,,,
29-07-2015,0,13,22,12,47,,,
30-07-2015,0,4,0,0,4,,,
31-07-2015,0,0,0,0,0,,,
1/8/2015,0,4,1,45,50,,,
2/8/2015,5,3,1,1,10,,,
3/8/2015,2,3,10.2,0,15.2,,,
4/8/2015,4,2,1.6,0,7.6,,,
5/8/2015,51,31,59,88,229,,,
6/8/2015,0,0,0,2,2,,,
7/8/2015,0,0,0,0,0,,,
8/8/2015,0,0,0,0,0,,,
9/8/2015,0,0,0,0,0,,,
10/8/2015,0,0,0,0,0,,,
11/8/2015,9,0,0,0,9,,,
12/8/2015,0,0,0,0,0,,,
13-08-2015,0,0,0,0,0,,,
14-08-2015,0,0,0,0,0,,,
15-08-2015,0,0,0,0,0,,,
16-08-2015,0,0,0,0,0,,,
17-08-2015,0,0,0,0,0,,,
18-08-2015,0,0,0,0,0,,,
19-08-2015,0,0,0,0,0,,,
20-08-2015,0,0,0,0,0,,,
21-08-2015,30,17,29.6,2,78.6,,,
22-08-2015,16.6,37,36,2,91.6,,,
23-08-2015,20,35,24,5,84,,,
24-08-2015,0,24,16.8,0,40.8,,,
25-08-2015,0,0,0,0,0,,,
26-08-2015,0,0,0,0,0,,,
27-08-2015,1.6,2,1,0,4.6,,,
28-08-2015,0,0,0,0,0,,,
29-08-2015,0,0,0,0,0,,,
30-08-2015,0,0,1.6,0,1.6,,,
31-08-2015,7,12,20,35,74,,,
1/9/2015,0,0,0,0,0,,,
2/9/2015,0,0,0,0,0,,,
3/9/2015,8.4,0,1.6,0,10,,,
4/9/2015,0,0,0,0,0,,,
5/9/2015,0,0,0,0,0,,,
6/9/2015,0,0,6.2,0,6.2,,,
7/9/2015,1,2,1,0,4,,,
8/9/2015,1.6,0,0,2,3.6,,,
9/9/2015,0,0,0,0,0,,,
10/9/2015,0,0,0,80,80,,,
11/9/2015,0,2,1,0,3,,,
12/9/2015,0,0,0,0,0,,,
13-09-2015,0,0,0,0,0,,,
14-09-2015,0,0,0,0,0,,,
15-09-2015,0,0,0,0,0,,,
16-09-2015,10,3,5.4,0,18.4,,,
17-09-2015,0,0,0,0,0,,,
18-09-2015,0,0,0,0,0,,,
19-09-2015,6.6,14,13,0,33.6,,,
20-09-2015,0,0,0,0,0,,,
21-09-2015,36,11,9.2,8,64.2,,,
22-09-2015,0,0,0,0,0,,,
23-09-2015,0,0,0,0,0,,,
24-09-2015,0,0,0,0,0,,,
25-09-2015,0,0,0,0,0,,,
26-09-2015,0,61,22,0,83,,,
27-09-2015,0,0,0,0,0,,,
28-09-2015,0,0,0,0,0,,,
29-09-2015,49,0,0,0,49,,,
30-09-2015,0,0,0,4,4,,,
1/10/2015,5.4,0,0,0,5.4,,,
2/10/2015,0,0,0,0,0,,,
3/10/2015,45,37,30,22,134,,,
4/10/2015,2.8,0,2.6,5,10.4,,,
5/10/2015,1.2,0,0,15,16.2,,,
6/10/2015,0,0,0,0,0,,,
7/10/2015,2.8,7,1.8,0,11.6,,,
8/10/2015,46,14,15,40,115,,,
9/10/2015,24,13,15.2,0,52.2,,,
10/10/2015,27,12,20.8,0,59.8,,,
11/10/2015,53,17,15,26,111,,,
12/10/2015,0,0,0,0,0,,,
13-10-2015,0,0,0,0,0,,,
14-10-2015,0,0,0,0,0,,,
15-10-2015,0,0,0,0,0,,,
16-10-2015,0,0,0,2,2,,,
17-10-2015,0,0,0,0,0,,,
18-10-2015,0,0,0,0,0,,,
19-10-2015,0,0,0,0,0,,,
20-10-2015,0,0,0,1,1,,,
21-10-2015,0,0,0,0,0,,,
22-10-2015,0,0,0,0,0,,,
23-10-2015,0,0,0,0,0,,,
24-10-2015,0,0,0,4,4,,,
25-10-2015,0,0,0,0,0,,,
26-10-2015,0,0,0,0,0,,,
27-10-2015,0,3,12,0,15,,,
28-10-2015,0,4,4,50,58,,,
29-10-2015,7,28,25,10,70,,,
30-10-2015,8.4,4,12,3,27.4,,,
31-10-2015,4.6,7,8,41,60.6,,,
1/11/2015,0,4,8,27,39,,,
2/11/2015,17,32,24,22,95,,,
3/11/2015,0,0,2,2,4,,,
4/11/2015,75,31,24,5,135,,,
5/11/2015,0,0,2,0,2,,,
6/11/2015,0,0,1.6,0,1.6,,,
7/11/2015,2.2,0,0,0,2.2,,,
8/11/2015,10.6,26,20,34,90.6,,,
9/11/2015,69,159,189,188,605,,,
10/11/2015,67,82,95,92,336,,,
11/11/2015,10,5,6,5,26,,,
12/11/2015,31,22,23,44,120,,,
13-11-2015,92,147,210,75,524,,,
14-11-2015,3,2,8.6,26,39.6,,,
15-11-2015,0,0,0,3,3,,,
16-11-2015,190,277,282,282,1031,,,
17-11-2015,29,18,17,25,89,,,
18-11-2015,0,0,0,0,0,,,
19-11-2015,13,0,0,3,16,,,
20-11-2015,103,22,14,55,194,,,
21-11-2015,16,33,38,15,102,,,
22-11-2015,9.8,45,38,22,114.8,,,
23-11-2015,65,50,45,44,204,,,
24-11-2015,53,15,17,109,194,,,
25-11-2015,0,0,0,0,0,,,
26-11-2015,0,0,0,0,0,,,
27-11-2015,0,0,0,0,0,,,
28-11-2015,0,0,0,0,0,,,
29-11-2015,0.1,7,4,3,14.1,,,
30-11-2015,12,30,44,17,103,,,
1/12/2015,74.6,36,27,17,154.6,,,
2/12/2015,189.4,293,320,475,1277.4,,,
3/12/2015,9.2,24,23.4,35,91.6,,,
4/12/2015,7.8,18,13,12,50.8,,,
5/12/2015,1.2,2,2,40,45.2,,,
6/12/2015,2.8,10,11.2,14,38,,,
7/12/2015,52,75,55,38,220,,,
8/12/2015,0,0,0,0,0,,,
9/12/2015,0,0,5,2,7,,,
10/12/2015,0,0,3,4,7,,,
11/12/2015,0,0,0,0,0,,,
12/12/2015,0,0,0,0,0,,,
13-12-2015,0,0,0,0,0,,,
14-12-2015,0,0,0,0,0,,,
15-12-2015,0,0,0,0,0,,,
16-12-2015,0,0,0,0,0,,,
17-12-2015,0,0,0,0,0,,,
18-12-2015,0,0,0,0,0,,,
19-12-2015,0,0,0,0,0,,,
20-12-2015,0,0,0,0,0,,,
21-12-2015,0,0,0,0,0,,,
22-12-2015,0,0,0,0,0,,,
23-12-2015,0,0,0,0,0,,,
24-12-2015,0,0,0,0,0,,,
25-12-2015,0,0,0,0,0,,,
26-12-2015,0,0,0,0,0,,,
27-12-2015,0.4,2,1,0,3.4,,,
28-12-2015,0,0,0,0,0,,,
29-12-2015,0,0,0,0,0,,,
30-12-2015,0,0,0,0,0,,,
31-12-2015,0,0,0,0,0,,,
1/1/2016,0,0,0,0,0,,,
2/1/2016,0,0,0,0,0,,,
3/1/2016,0,0,0,0,0,,,
4/1/2016,0,0,0,0,0,,,
5/1/2016,0,0,0,0,0,,,
6/1/2016,0,0,0,0,0,,,
7/1/2016,0,0,0,0,0,,,
8/1/2016,0,0,0,0,0,,,
9/1/2016,0,0,0,0,0,,,
10/1/2016,0,0,0,0,0,,,
11/1/2016,0,0,0,0,0,,,
12/1/2016,0,0,0,0,0,,,
13-01-2016,0,0,0,0,0,,,
14-01-2016,0,0,0,0,0,,,
15-01-2016,0,0,0,0,0,,,
16-01-2016,0,0,0,0,0,,,
17-01-2016,0,0,0,0,0,,,
18-01-2016,0,0,0,0,0,,,
19-01-2016,0,0,0,0,0,,,
20-01-2016,0,0,0,0,0,,,
21-01-2016,0,0,0,0,0,,,
22-01-2016,0,0,0,0,0,,,
23-01-2016,0,0,0,3,3,,,
24-01-2016,1,0,0,2,3,,,
25-01-2016,1,0,0,0,1,,,
26-01-2016,0,0,0,0,0,,,
27-01-2016,0,0,0,0,0,,,
28-01-2016,0,0,0,0,0,,,
29-01-2016,0,0,0,0,0,,,
30-01-2016,0,0,0,0,0,,,
31-01-2016,0,0,0,0,0,,,
1/2/2016,0,0,0,0,0,,,
2/2/2016,0,0,0,0,0,,,
3/2/2016,0,0,0,0,0,,,
4/2/2016,0,0,0,0,0,,,
5/2/2016,0,0,0,0,0,,,
6/2/2016,0,0,0,0,0,,,
7/2/2016,0,0,0,0,0,,,
8/2/2016,0,0,0,0,0,,,
9/2/2016,0,0,0,0,0,,,
10/2/2016,0,0,0,0,0,,,
11/2/2016,0,0,0,0,0,,,
12/2/2016,0,0,0,0,0,,,
13-02-2016,0,0,0,0,0,,,
14-02-2016,0,0,0,0,0,,,
15-02-2016,0,0,0,0,0,,,
16-02-2016,0,0,0,0,0,,,
17-02-2016,0,0,0,0,0,,,
18-02-2016,0,0,0,0,0,,,
19-02-2016,0,0,0,0,0,,,
20-02-2016,0,0,0,0,0,,,
21-02-2016,0,0,0,0,0,,,
22-02-2016,0,0,0,0,0,,,
23-02-2016,0,0,0,0,0,,,
24-02-2016,0,0,0,0,0,,,
25-02-2016,0,0,0,0,0,,,
26-02-2016,0,0,0,0,0,,,
27-02-2016,0,0,0,0,0,,,
28-02-2016,0,0,0,0,0,,,
29-02-2016,0,0,0,0,0,,,
1/3/2016,0,0,0,0,0,,,
2/3/2016,0,0,0,0,0,,,
3/3/2016,0,0,0,0,0,,,
4/3/2016,0,0,0,0,0,,,
5/3/2016,0,0,0,0,0,,,
6/3/2016,0,0,0,0,0,,,
7/3/2016,0,0,0,0,0,,,
8/3/2016,0,0,0,0,0,,,
9/3/2016,0,0,0,0,0,,,
10/3/2016,0,0,0,0,0,,,
11/3/2016,0,0,0,0,0,,,
12/3/2016,0,0,0,0,0,,,
13-03-2016,0,0,0,0,0,,,
14-03-2016,0,0,0,0,0,,,
15-03-2016,0,0,0,0,0,,,
16-03-2016,0,0,0,0,0,,,
17-03-2016,0,0,0,0,0,,,
18-03-2016,0,0,0,0,0,,,
19-03-2016,0,0,0,0,0,,,
20-03-2016,0,0,0,0,0,,,
21-03-2016,0,0,0,0,0,,,
22-03-2016,0,0,0,0,0,,,
23-03-2016,0,0,0,0,0,,,
24-03-2016,0,0,0,0,0,,,
25-03-2016,0,0,0,0,0,,,
26-03-2016,0,0,0,0,0,,,
27-03-2016,0,0,0,0,0,,,
28-03-2016,0,0,0,0,0,,,
29-03-2016,0,0,0,0,0,,,
30-03-2016,0,0,0,0,0,,,
31-03-2016,0,0,0,0,0,,,
1/4/2016,0,0,0,0,0,,,
2/4/2016,0,0,0,0,0,,,
3/4/2016,0,0,0,0,0,,,
4/4/2016,0,0,0,0,0,,,
5/4/2016,0,0,0,0,0,,,
6/4/2016,0,0,0,0,0,,,
7/4/2016,0,0,0,0,0,,,
8/4/2016,0,0,0,0,0,,,
9/4/2016,0,0,0,0,0,,,
10/4/2016,0,0,0,0,0,,,
11/4/2016,0,0,0,0,0,,,
12/4/2016,0,0,0,0,0,,,
13-04-2016,0,0,0,0,0,,,
14-04-2016,0,0,0,0,0,,,
15-04-2016,0,0,0,0,0,,,
16-04-2016,0,0,0,0,0,,,
17-04-2016,0,0,0,0,0,,,
18-04-2016,0,0,0,0,0,,,
19-04-2016,0,0,0,0,0,,,
20-04-2016,0,0,0,0,0,,,
21-04-2016,0,0,0,0,0,,,
22-04-2016,0,0,0,0,0,,,
23-04-2016,0,0,0,0,0,,,
24-04-2016,0,0,0,0,0,,,
25-04-2016,0,0,0,0,0,,,
26-04-2016,0,0,0,0,0,,,
27-04-2016,0,0,0,0,0,,,
28-04-2016,0,0,0,0,0,,,
29-04-2016,0,0,0,0,0,,,
30-04-2016,0,0,0,0,0,,,
1/5/2016,0,0,0,0,0,,,
2/5/2016,0,0,0,0,0,,,
3/5/2016,0,0,0,0,0,,,
4/5/2016,0,0,0,0,0,,,
5/5/2016,0,0,0,0,0,,,
6/5/2016,0,0,0,0,0,,,
7/5/2016,0,0,0,0,0,,,
8/5/2016,0,0,0,0,0,,,
9/5/2016,0,0,0,0,0,,,
10/5/2016,0,0,0,0,0,,,
11/5/2016,0,0,0,0,0,,,
12/5/2016,0,0,0,0,0,,,
13-05-2016,0,0,0,0,0,,,
14-05-2016,0,0,0,0,0,,,
15-05-2016,0,0,0,0,0,,,
16-05-2016,0,0,0,0,0,,,
17-05-2016,14,37,30,120,201,,,
18-05-2016,82.7,114,88,122,406.7,,,
19-05-2016,46.8,76,72,39,233.8,,,
20-05-2016,0,0,0,0,0,,,
21-05-2016,0,0,0,0,0,,,
22-05-2016,0,0,0,0,0,,,
23-05-2016,0,0,0,0,0,,,
24-05-2016,0,0,0,0,0,,,
25-05-2016,0,0,0,0,0,,,
26-05-2016,0,0,0,0,0,,,
27-05-2016,0,0,0,0,0,,,
28-05-2016,0,0,0,0,0,,,
29-05-2016,0,0,0,0,0,,,
30-05-2016,0,0,0,0,0,,,
31-05-2016,0,0,0,0,0,,,
1/6/2016,0,0,0,0,0,,,
2/6/2016,12.2,0,0,0,12.2,,,
3/6/2016,0,0,0,0,0,,,
4/6/2016,0,0,0,0,0,,,
5/6/2016,0,0,0,0,0,,,
6/6/2016,2.4,0,0,0,2.4,,,
7/6/2016,4.2,3,10,45,62.2,,,
8/6/2016,6,36,21.6,12,75.6,,,
9/6/2016,40.4,0,0,19,59.4,,,
10/6/2016,0,0,0,0,0,,,
11/6/2016,0,0,0,0,0,,,
12/6/2016,0,0,0,0,0,,,
13-06-2016,0,0,0,0,0,,,
14-06-2016,0,0,0,0,0,,,
15-06-2016,0,0,0,0,0,,,
16-06-2016,0,0,0,0,0,,,
17-06-2016,0,0,0,0,0,,,
18-06-2016,0,0,0,0,0,,,
19-06-2016,0,0,0,0,0,,,
20-06-2016,66.4,20,7.4,10,103.8,,,
21-06-2016,2.8,0,0,0,2.8,,,
22-06-2016,6.4,2,6,5,19.4,,,
23-06-2016,1.6,4,25,0,30.6,,,
24-06-2016,0,0,0,0,0,,,
25-06-2016,0,1,0,0,1,,,
26-06-2016,2.8,0,0,10,12.8,,,
27-06-2016,9.2,14,20,10,53.2,,,
28-06-2016,0,0,0,0,0,,,
29-06-2016,25.2,22,23,25,95.2,,,
30-06-2016,2.6,3,1.6,5,12.2,,,
1/7/2016,0,0,0,0,0,,,
2/7/2016,0,0,0,0,0,,,
3/7/2016,4.6,9,5.2,0,18.8,,,
4/7/2016,0,0,0,0,0,,,
5/7/2016,19.4,0,0,0,19.4,,,
6/7/2016,19.4,0,0,0,19.4,,,
7/7/2016,1.4,4,4,15,24.4,,,
8/7/2016,0,0,0,5,5,,,
9/7/2016,0,0,0,5,5,,,
10/7/2016,0,0,0,5,5,,,
11/7/2016,0,0,0,0,0,,,
12/7/2016,0,0,0,0,0,,,
13-07-2016,0,0,0,0,0,,,
14-07-2016,0,0,0,0,0,,,
15-07-2016,19.4,0,0,0,19.4,,,
16-07-2016,0,0,0,0,0,,,
17-07-2016,2.6,0,0,0,2.6,,,
18-07-2016,3.4,1,0,0,4.4,,,
19-07-2016,2,2,1,10,15,,,
20-07-2016,0,3,0,3,6,,,
21-07-2016,0,0,0,0,0,,,
22-07-2016,0,0,0,0,0,,,
23-07-2016,0,1,0,0,1,,,
24-07-2016,0,0,0,0,0,,,
25-07-2016,0,1,0,0,1,,,
26-07-2016,0,0,0,0,0,,,
27-07-2016,0,0,0,0,0,,,
28-07-2016,0,0,0,0,0,,,
29-07-2016,5,4,15,2,26,,,
30-07-2016,0,0,0,0,0,,,
31-07-2016,0,0,0,0,0,,,
1/8/2016,0,0,0,0,0,,,
2/8/2016,2.2,1,0,0,3.2,,,
3/8/2016,0,0,0,0,0,,,
4/8/2016,0,0,0,0,0,,,
5/8/2016,0,0,0,0,0,,,
6/8/2016,0,0,0,0,0,,,
7/8/2016,0,0,0,0,0,,,
8/8/2016,0,1,4,0,5,,,
9/8/2016,0,0,1,0,1,,,
10/8/2016,4,1,3.8,0,8.8,,,
11/8/2016,1.6,2,3.2,6,12.8,,,
12/8/2016,0,0,0,0,0,,,
13-08-2016,0,0,0,0,0,,,
14-08-2016,0,1,0,4,5,,,
15-08-2016,0,0,0,0,0,,,
16-08-2016,0,0,0,0,0,,,
17-08-2016,0,0,0,0,0,,,
18-08-2016,0,0,0,0,0,,,
19-08-2016,0,0,0,0,0,,,
20-08-2016,0,0,0,0,0,,,
21-08-2016,0,0,0,0,0,,,
22-08-2016,0,0,0,0,0,,,
23-08-2016,0,0,0,0,0,,,
24-08-2016,0,1,1.6,0,2.6,,,
25-08-2016,0,0,0,0,0,,,
26-08-2016,0,0,0,0,0,,,
27-08-2016,5.4,0,0,1,6.4,,,
28-08-2016,0,0,0,0,0,,,
29-08-2016,0,0,0,0,0,,,
30-08-2016,0,3,0,10,13,,,
31-08-2016,2,2,2.4,31,37.4,,,
1/9/2016,0,0,0,0,0,,,
2/9/2016,45.6,83,75,40,243.6,,,
3/9/2016,3,0,0,0,3,,,
4/9/2016,0,38,6,34,78,,,
5/9/2016,1,0,0,0,1,,,
6/9/2016,0,0,0,0,0,,,
7/9/2016,0,0,0,0,0,,,
8/9/2016,0,0,0,0,0,,,
9/9/2016,0,0,0,1,1,,,
10/9/2016,0,13,7,6,26,,,
11/9/2016,44.6,0,4.4,53,102,,,
12/9/2016,0,0,0,0,0,,,
13-09-2016,0,0,0,0,0,,,
14-09-2016,0,0,0,0,0,,,
15-09-2016,0,0,0,0,0,,,
16-09-2016,63.4,78,107,33,281.4,,,
17-09-2016,25,20,26.4,57,128.4,,,
18-09-2016,0,0,0,0,0,,,
19-09-2016,0,0,0,0,0,,,
20-09-2016,0,0,0,0,0,,,
21-09-2016,2,3,4,6,15,,,
22-09-2016,0,0,0,0,0,,,
23-09-2016,0,0,0,0,0,,,
24-09-2016,0,0,0,0,0,,,
25-09-2016,0,0,0,0,0,,,
26-09-2016,0,0,0,0,0,,,
27-09-2016,0,0,0,0,0,,,
28-09-2016,0,0,0,0,0,,,
29-09-2016,44,14,25,77,160,,,
30-09-2016,12.2,2,1,0,15.2,,,
1/10/2016,0,3,3,0,6,,,
2/10/2016,0,0,0,0,0,,,
3/10/2016,0,0,0,0,0,,,
4/10/2016,0,0,0,0,0,,,
5/10/2016,0,0,0,0,0,,,
6/10/2016,0,0,0,0,0,,,
7/10/2016,0,0,0,0,0,,,
8/10/2016,0,0,0,0,0,,,
9/10/2016,0,3,4,0,7,,,
10/10/2016,0,0,0,0,0,,,
11/10/2016,0,0,0,0,0,,,
12/10/2016,0,0,0,0,0,,,
13-10-2016,0,0,0,0,0,,,
14-10-2016,0,0,0,0,0,,,
15-10-2016,0,0,0,0,0,,,
16-10-2016,0,0,0,0,0,,,
17-10-2016,0,0,0,0,0,,,
18-10-2016,0,0,0,0,0,,,
19-10-2016,0,0,0,0,0,,,
20-10-2016,0,0,0,0,0,,,
21-10-2016,0,0,0,0,0,,,
22-10-2016,0,0,0,0,0,,,
23-10-2016,0,0,0,0,0,,,
24-10-2016,0,0,0,0,0,,,
25-10-2016,0,0,0,0,0,,,
26-10-2016,0,0,0,0,0,,,
27-10-2016,0,0,0,0,0,,,
28-10-2016,0,0,0,0,0,,,
29-10-2016,0,0,0,0,0,,,
30-10-2016,0,1,2,0,3,,,
31-10-2016,0,2,3,0,5,,,
1/11/2016,1,15,3,0,19,,,
2/11/2016,4.2,4,8,0,16.2,,,
3/11/2016,10,20,27.4,14,71.4,,,
4/11/2016,0,6,1,2,9,,,
5/11/2016,0,0,0,0,0,,,
6/11/2016,0,0,0,0,0,,,
7/11/2016,0,0,0,0,0,,,
8/11/2016,0,0,0,0,0,,,
9/11/2016,0,0,0,0,0,,,
10/11/2016,0,0,0,0,0,,,
11/11/2016,0,0,0,0,0,,,
12/11/2016,0,0,0,0,0,,,
13-11-2016,0,0,0,0,0,,,
14-11-2016,0,0,0,7,7,,,
15-11-2016,0,0,0,0,0,,,
16-11-2016,0,0,0,3,3,,,
17-11-2016,0,0,0,5,5,,,
18-11-2016,0,0,0,0,0,,,
19-11-2016,0,0,0,0,0,,,
20-11-2016,0,0,0,0,0,,,
21-11-2016,0,0,0,0,0,,,
22-11-2016,0,0,0,0,0,,,
23-11-2016,0,0,0,0,0,,,
24-11-2016,0,0,0,0,0,,,
25-11-2016,0,0,0,0,0,,,
26-11-2016,0,0,0,0,0,,,
27-11-2016,0,0,0,0,0,,,
28-11-2016,0,0,0,0,0,,,
29-11-2016,0,0,0,0,0,,,
30-11-2016,0,0,0,0,0,,,
1/12/2016,0,0,0,0,0,,,
2/12/2016,26,57,57,27,167,,,
3/12/2016,34.2,7,8,59,108.2,,,
4/12/2016,22.2,20,14.2,10,66.4,,,
5/12/2016,4.6,0,0,8,12.6,,,
6/12/2016,0,0,0,0,0,,,
7/12/2016,0,0,0,0,0,,,
8/12/2016,0,0,0,0,0,,,
9/12/2016,0,0,0,0,0,,,
10/12/2016,0,0,0,0,0,,,
11/12/2016,0,0,0,0,0,,,
12/12/2016,7.4,37,34,26,104.4,,,
13-12-2016,86.5,110,106,214,516.5,,,
14-12-2016,0.6,0,1,0,1.6,,,
15-12-2016,0,0,0,0,0,,,
16-12-2016,0,0,0,4,4,,,
17-12-2016,0,0,0,0,0,,,
18-12-2016,0,0,0,0,0,,,
19-12-2016,0,0,0,0,0,,,
20-12-2016,0,0,0,0,0,,,
21-12-2016,0,0,0,0,0,,,
22-12-2016,0,0,0,0,0,,,
23-12-2016,0,0,0,0,0,,,
24-12-2016,0,0,0,0,0,,,
25-12-2016,0,0,0,0,0,,,
26-12-2016,0,0,0,0,0,,,
27-12-2016,0,0,0,0,0,,,
28-12-2016,0,0,0,0,0,,,
29-12-2016,0,0,0,0,0,,,
30-12-2016,0,0,0,0,0,,,
31-12-2016,0,0,0,0,0,,,
1/1/2017,0,0,0,0,0,,,
2/1/2017,0,0,0,0,0,,,
3/1/2017,0,0,0,0,0,,,
4/1/2017,0,0,0,0,0,,,
5/1/2017,0,0,0,0,0,,,
6/1/2017,0,0,0,0,0,,,
7/1/2017,0,0,0,0,0,,,
8/1/2017,0,0,0,0,0,,,
9/1/2017,0,0,0,0,0,,,
10/1/2017,0,0,0,0,0,,,
11/1/2017,0,0,0,0,0,,,
12/1/2017,0,0,0,0,0,,,
13-01-2017,0,0,0,0,0,,,
14-01-2017,0,0,0,0,0,,,
15-01-2017,0,0,0,0,0,,,
16-01-2017,0,0,0,0,0,,,
17-01-2017,0,0,0,0,0,,,
18-01-2017,0,0,0,0,0,,,
19-01-2017,0,0,0,0,0,,,
20-01-2017,0,0,0,0,0,,,
21-01-2017,0,0,0,0,0,,,
22-01-2017,0,0,0,0,0,,,
23-01-2017,0,0,0,0,0,,,
24-01-2017,0,0,0,0,0,,,
25-01-2017,0,0,0,0,0,,,
26-01-2017,0,0,0,0,0,,,
27-01-2017,2,3,4.4,2,11.4,,,
28-01-2017,2.4,0,0,0,2.4,,,
29-01-2017,0,0,0,0,0,,,
30-01-2017,0,0,0,0,0,,,
31-01-2017,0,0,0,0,0,,,
1/2/2017,0,0,0,0,0,,,
2/2/2017,0,0,0,0,0,,,
3/2/2017,0,0,0,0,0,,,
4/2/2017,0,0,0,0,0,,,
5/2/2017,0,0,0,0,0,,,
6/2/2017,0,0,0,0,0,,,
7/2/2017,0,0,0,0,0,,,
8/2/2017,0,0,0,0,0,,,
9/2/2017,0,0,0,0,0,,,
10/2/2017,0,0,0,0,0,,,
11/2/2017,0,0,0,0,0,,,
12/2/2017,0,0,0,0,0,,,
